team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches,date_index,won_stanley_cup
STL,http://www.hockey-reference.com/teams/STL/1994.html,1993-94,NHL,St. Louis Blues,84,40,33,11,0,91,.542,-0.16,0.00,4th,Lost NHL Conference Quarter-Finals,B. Berry,01/01/1993,0
STL,http://www.hockey-reference.com/teams/STL/1993.html,1992-93,NHL,St. Louis Blues,84,37,36,11,0,85,.506,0.06,0.01,4th,Lost NHL Division Finals,B. Plager,01/01/1992,0
STL,http://www.hockey-reference.com/teams/STL/1992.html,1991-92,NHL,St. Louis Blues,80,36,33,11,0,83,.519,0.16,-0.01,3rd,Lost NHL Division Semi-Finals,B. Sutter,01/01/1991,0
STL,http://www.hockey-reference.com/teams/STL/1991.html,1990-91,NHL,St. Louis Blues,80,47,22,11,0,105,.656,0.70,-0.05,2nd,Lost NHL Division Finals,B. Sutter,01/01/1990,0
STL,http://www.hockey-reference.com/teams/STL/1990.html,1989-90,NHL,St. Louis Blues,80,37,34,9,0,83,.519,0.16,-0.04,2nd,Lost NHL Division Finals,B. Sutter,01/01/1989,0
STL,http://www.hockey-reference.com/teams/STL/1989.html,1988-89,NHL,St. Louis Blues,80,33,35,12,0,78,.488,-0.25,-0.13,2nd,Lost NHL Division Finals,B. Sutter,01/01/1988,0
STL,http://www.hockey-reference.com/teams/STL/1988.html,1987-88,NHL,St. Louis Blues,80,34,38,8,0,76,.475,-0.35,-0.15,2nd,Lost NHL Division Finals,J. Martin,01/01/1987,0
STL,http://www.hockey-reference.com/teams/STL/1987.html,1986-87,NHL,St. Louis Blues,80,32,33,15,0,79,.494,-0.22,-0.07,1st,Lost NHL Division Semi-Finals,J. Martin,01/01/1986,0
STL,http://www.hockey-reference.com/teams/STL/1986.html,1985-86,NHL,St. Louis Blues,80,37,34,9,0,83,.519,-0.05,-0.18,3rd,Lost NHL Conference Finals,J. Demers,01/01/1985,0
STL,http://www.hockey-reference.com/teams/STL/1985.html,1984-85,NHL,St. Louis Blues,80,37,31,12,0,86,.538,-0.04,-0.18,1st,Lost NHL Division Semi-Finals,J. Demers,01/01/1984,0
STL,http://www.hockey-reference.com/teams/STL/1984.html,1983-84,NHL,St. Louis Blues,80,32,41,7,0,71,.444,-0.41,-0.12,2nd,Lost NHL Division Finals,J. Demers,01/01/1983,0
STL,http://www.hockey-reference.com/teams/STL/1983.html,1982-83,NHL,St. Louis Blues,80,25,40,15,0,65,.406,-0.40,-0.01,4th,Lost NHL Division Semi-Finals,E. Francis,01/01/1982,0
STL,http://www.hockey-reference.com/teams/STL/1982.html,1981-82,NHL,St. Louis Blues,80,32,40,8,0,72,.450,-0.52,-0.10,3rd,Lost NHL Division Finals,R. Berenson,01/01/1981,0
STL,http://www.hockey-reference.com/teams/STL/1981.html,1980-81,NHL,St. Louis Blues,80,45,18,17,0,107,.669,0.85,-0.04,1st,Lost NHL Quarter-Finals,R. Berenson,01/01/1980,0
STL,http://www.hockey-reference.com/teams/STL/1980.html,1979-80,NHL,St. Louis Blues,80,34,34,12,0,80,.500,-0.14,0.01,2nd,Lost NHL Preliminary Round,B. Plager,01/01/1979,0
STL,http://www.hockey-reference.com/teams/STL/1979.html,1978-79,NHL,St. Louis Blues,80,18,50,12,0,48,.300,-1.29,-0.05,3rd,,B. Plager,01/01/1978,0
STL,http://www.hockey-reference.com/teams/STL/1978.html,1977-78,NHL,St. Louis Blues,80,20,47,13,0,53,.331,-1.33,0.03,4th,,L. Boivin,01/01/1977,0
STL,http://www.hockey-reference.com/teams/STL/1977.html,1976-77,NHL,St. Louis Blues,80,32,39,9,0,73,.456,-0.50,-0.04,1st,Lost NHL Quarter-Finals,E. Francis,01/01/1976,0
STL,http://www.hockey-reference.com/teams/STL/1976.html,1975-76,NHL,St. Louis Blues,80,29,37,14,0,72,.450,-0.54,-0.03,3rd,Lost NHL Preliminary Round,G. Young,01/01/1975,0
STL,http://www.hockey-reference.com/teams/STL/1975.html,1974-75,NHL,St. Louis Blues,80,35,31,14,0,84,.525,-0.01,-0.04,2nd,Lost NHL Preliminary Round,L. Angotti,01/01/1974,0
STL,http://www.hockey-reference.com/teams/STL/1974.html,1973-74,NHL,St. Louis Blues,78,26,40,12,0,64,.410,-0.52,0.02,6th,,J. Talbot,01/01/1973,0
STL,http://www.hockey-reference.com/teams/STL/1973.html,1972-73,NHL,St. Louis Blues,78,32,34,12,0,76,.487,-0.21,0.02,4th,Lost NHL Quarter-Finals,A. Arbour,01/01/1972,0
STL,http://www.hockey-reference.com/teams/STL/1972.html,1971-72,NHL,St. Louis Blues,78,28,39,11,0,67,.429,-0.46,0.04,3rd,Lost NHL Semi-Finals,S. Abel,01/01/1971,0
STL,http://www.hockey-reference.com/teams/STL/1971.html,1970-71,NHL,St. Louis Blues,78,34,25,19,0,87,.558,0.18,-0.01,2nd,Lost NHL Quarter-Finals,A. Arbour,01/01/1970,0
STL,http://www.hockey-reference.com/teams/STL/1970.html,1969-70,NHL,St. Louis Blues,76,37,27,12,0,86,.566,0.45,-0.15,1st,Lost Stanley Cup Finals,S. Bowman,01/01/1969,0
STL,http://www.hockey-reference.com/teams/STL/1969.html,1968-69,NHL,St. Louis Blues,76,37,25,14,0,88,.579,0.48,-0.14,1st,Lost Stanley Cup Finals,S. Bowman,01/01/1968,0
STL,http://www.hockey-reference.com/teams/STL/1968.html,1967-68,NHL,St. Louis Blues,74,27,31,16,0,70,.473,-0.41,-0.23,3rd,Lost Stanley Cup Finals,L. Patrick,01/01/1967,0
TBL,http://www.hockey-reference.com/teams/TBL/2012.html,2011-12,NHL,Tampa Bay Lightning,82,38,36,0,8,84,.512,-0.57,-0.01,3rd,,G. Boucher,01/01/2011,0
TBL,http://www.hockey-reference.com/teams/TBL/2011.html,2010-11,NHL,Tampa Bay Lightning,82,46,25,0,11,103,.628,0.04,-0.05,2nd,Lost NHL Conference Finals,G. Boucher,01/01/2010,0
TBL,http://www.hockey-reference.com/teams/TBL/2010.html,2009-10,NHL,Tampa Bay Lightning,82,34,36,0,12,80,.488,-0.56,-0.03,3rd,,R. Tocchet,01/01/2009,0
TBL,http://www.hockey-reference.com/teams/TBL/2009.html,2008-09,NHL,Tampa Bay Lightning,82,24,40,0,18,66,.402,-0.81,0.03,5th,,B. Melrose,01/01/2008,0
TBL,http://www.hockey-reference.com/teams/TBL/2008.html,2007-08,NHL,Tampa Bay Lightning,82,31,42,0,9,71,.433,-0.67,-0.13,5th,,J. Tortorella,01/01/2007,0
TBL,http://www.hockey-reference.com/teams/TBL/2007.html,2006-07,NHL,Tampa Bay Lightning,82,44,33,0,5,93,.567,-0.25,-0.15,2nd,Lost NHL Conference Quarter-Finals,J. Tortorella,01/01/2006,0
TBL,http://www.hockey-reference.com/teams/TBL/2006.html,2005-06,NHL,Tampa Bay Lightning,82,43,33,0,6,92,.561,-0.18,-0.08,2nd,Lost NHL Conference Quarter-Finals,J. Tortorella,01/01/2005,0
TBL,http://www.hockey-reference.com/teams/TBL/2004.html,2003-04,NHL,Tampa Bay Lightning,82,46,22,8,6,106,.646,0.56,-0.09,1st,<strong>Won Stanley Cup Finals</strong>,J. Tortorella,01/01/2003,1
TBL,http://www.hockey-reference.com/teams/TBL/2003.html,2002-03,NHL,Tampa Bay Lightning,82,36,25,16,5,93,.567,-0.01,-0.12,1st,Lost NHL Conference Semi-Finals,J. Tortorella,01/01/2002,0
TBL,http://www.hockey-reference.com/teams/TBL/2002.html,2001-02,NHL,Tampa Bay Lightning,82,27,40,11,4,69,.421,-0.58,-0.08,3rd,,J. Tortorella,01/01/2001,0
TBL,http://www.hockey-reference.com/teams/TBL/2001.html,2000-01,NHL,Tampa Bay Lightning,82,24,47,6,5,59,.360,-0.98,-0.01,5th,,S. Ludzik,01/01/2000,0
TBL,http://www.hockey-reference.com/teams/TBL/2000.html,1999-00,NHL,Tampa Bay Lightning,82,19,47,9,7,54,.329,-1.34,-0.05,4th,,S. Ludzik,01/01/1999,0
TBL,http://www.hockey-reference.com/teams/TBL/1999.html,1998-99,NHL,Tampa Bay Lightning,82,19,54,9,0,47,.287,-1.28,0.09,4th,,J. Demers,01/01/1998,0
TBL,http://www.hockey-reference.com/teams/TBL/1998.html,1997-98,NHL,Tampa Bay Lightning,82,17,55,10,0,44,.268,-1.37,0.07,7th,,T. Crisp,01/01/1997,0
TBL,http://www.hockey-reference.com/teams/TBL/1997.html,1996-97,NHL,Tampa Bay Lightning,82,32,40,10,0,74,.451,-0.33,0.04,6th,,T. Crisp,01/01/1996,0
TBL,http://www.hockey-reference.com/teams/TBL/1996.html,1995-96,NHL,Tampa Bay Lightning,82,38,32,12,0,88,.537,-0.07,0.05,5th,Lost NHL Conference Quarter-Finals,T. Crisp,01/01/1995,0
TBL,http://www.hockey-reference.com/teams/TBL/1995.html,1994-95,NHL,Tampa Bay Lightning,48,17,28,3,0,37,.385,-0.49,0.01,6th,,T. Crisp,01/01/1994,0
TBL,http://www.hockey-reference.com/teams/TBL/1994.html,1993-94,NHL,Tampa Bay Lightning,84,30,43,11,0,71,.423,-0.26,0.06,7th,,T. Crisp,01/01/1993,0
TBL,http://www.hockey-reference.com/teams/TBL/1993.html,1992-93,NHL,Tampa Bay Lightning,84,23,54,7,0,53,.315,-0.96,0.08,6th,,T. Crisp,01/01/1992,0
TOR,http://www.hockey-reference.com/teams/TOR/2012.html,2011-12,NHL,Toronto Maple Leafs,82,35,37,0,10,80,.488,-0.38,0.02,4th,,R. Wilson,01/01/2011,0
TOR,http://www.hockey-reference.com/teams/TOR/2011.html,2010-11,NHL,Toronto Maple Leafs,82,37,34,0,11,85,.518,-0.41,0.00,4th,,R. Wilson,01/01/2010,0
TOR,http://www.hockey-reference.com/teams/TOR/2010.html,2009-10,NHL,Toronto Maple Leafs,82,30,38,0,14,74,.451,-0.68,-0.03,5th,,R. Wilson,01/01/2009,0
TOR,http://www.hockey-reference.com/teams/TOR/2009.html,2008-09,NHL,Toronto Maple Leafs,82,34,35,0,13,81,.494,-0.49,0.03,5th,,R. Wilson,01/01/2008,0
TOR,http://www.hockey-reference.com/teams/TOR/2008.html,2007-08,NHL,Toronto Maple Leafs,82,36,35,0,11,83,.506,-0.42,-0.06,5th,,P. Maurice,01/01/2007,0
TOR,http://www.hockey-reference.com/teams/TOR/2007.html,2006-07,NHL,Toronto Maple Leafs,82,40,31,0,11,91,.555,-0.21,-0.08,3rd,,P. Maurice,01/01/2006,0
TOR,http://www.hockey-reference.com/teams/TOR/2006.html,2005-06,NHL,Toronto Maple Leafs,82,41,33,0,8,90,.549,-0.11,0.05,4th,,P. Quinn,01/01/2005,0
TOR,http://www.hockey-reference.com/teams/TOR/2004.html,2003-04,NHL,Toronto Maple Leafs,82,45,24,10,3,103,.628,0.48,0.02,2nd,Lost NHL Conference Semi-Finals,P. Quinn,01/01/2003,0
TOR,http://www.hockey-reference.com/teams/TOR/2003.html,2002-03,NHL,Toronto Maple Leafs,82,44,28,7,3,98,.598,0.26,-0.08,2nd,Lost NHL Conference Quarter-Finals,P. Quinn,01/01/2002,0
TOR,http://www.hockey-reference.com/teams/TOR/2002.html,2001-02,NHL,Toronto Maple Leafs,82,43,25,10,4,100,.610,0.44,-0.08,2nd,Lost NHL Conference Finals,P. Quinn,01/01/2001,0
TOR,http://www.hockey-reference.com/teams/TOR/2001.html,2000-01,NHL,Toronto Maple Leafs,82,37,29,11,5,90,.549,0.25,-0.05,3rd,Lost NHL Conference Semi-Finals,P. Quinn,01/01/2000,0
TOR,http://www.hockey-reference.com/teams/TOR/2000.html,1999-00,NHL,Toronto Maple Leafs,82,45,27,7,3,100,.610,0.25,-0.05,1st,Lost NHL Conference Semi-Finals,P. Quinn,01/01/1999,0
TOR,http://www.hockey-reference.com/teams/TOR/1999.html,1998-99,NHL,Toronto Maple Leafs,82,45,30,7,0,97,.591,0.46,0.01,2nd,Lost NHL Conference Finals,P. Quinn,01/01/1998,0
TOR,http://www.hockey-reference.com/teams/TOR/1998.html,1997-98,NHL,Toronto Maple Leafs,82,30,43,9,0,69,.421,-0.46,0.07,6th,,M. Murphy,01/01/1997,0
TOR,http://www.hockey-reference.com/teams/TOR/1997.html,1996-97,NHL,Toronto Maple Leafs,82,30,44,8,0,68,.415,-0.48,0.05,6th,,M. Murphy,01/01/1996,0
TOR,http://www.hockey-reference.com/teams/TOR/1996.html,1995-96,NHL,Toronto Maple Leafs,82,34,36,12,0,80,.488,-0.07,0.00,3rd,Lost NHL Conference Quarter-Finals,P. Burns,01/01/1995,0
TOR,http://www.hockey-reference.com/teams/TOR/1995.html,1994-95,NHL,Toronto Maple Leafs,48,21,19,8,0,50,.521,-0.19,0.04,4th,Lost NHL Conference Quarter-Finals,P. Burns,01/01/1994,0
TOR,http://www.hockey-reference.com/teams/TOR/1994.html,1993-94,NHL,Toronto Maple Leafs,84,43,29,12,0,98,.583,0.41,-0.03,2nd,Lost NHL Conference Finals,P. Burns,01/01/1993,0
TOR,http://www.hockey-reference.com/teams/TOR/1993.html,1992-93,NHL,Toronto Maple Leafs,84,44,29,11,0,99,.589,0.47,-0.09,3rd,Lost NHL Conference Finals,P. Burns,01/01/1992,0
TOR,http://www.hockey-reference.com/teams/TOR/1992.html,1991-92,NHL,Toronto Maple Leafs,80,30,43,7,0,67,.419,-0.68,0.07,5th,,T. Watt,01/01/1991,0
TOR,http://www.hockey-reference.com/teams/TOR/1991.html,1990-91,NHL,Toronto Maple Leafs,80,23,46,11,0,57,.356,-0.86,0.11,5th,,D. Carpenter,01/01/1990,0
TOR,http://www.hockey-reference.com/teams/TOR/1990.html,1989-90,NHL,Toronto Maple Leafs,80,38,38,4,0,80,.500,-0.26,0.00,3rd,Lost NHL Division Semi-Finals,D. Carpenter,01/01/1989,0
TOR,http://www.hockey-reference.com/teams/TOR/1989.html,1988-89,NHL,Toronto Maple Leafs,80,28,46,6,0,62,.388,-1.08,-0.05,5th,,J. Brophy,01/01/1988,0
TOR,http://www.hockey-reference.com/teams/TOR/1988.html,1987-88,NHL,Toronto Maple Leafs,80,21,49,10,0,52,.325,-0.99,-0.09,4th,Lost NHL Division Semi-Finals,J. Brophy,01/01/1987,0
TOR,http://www.hockey-reference.com/teams/TOR/1987.html,1986-87,NHL,Toronto Maple Leafs,80,32,42,6,0,70,.438,-0.46,-0.05,4th,Lost NHL Division Finals,J. Brophy,01/01/1986,0
TOR,http://www.hockey-reference.com/teams/TOR/1986.html,1985-86,NHL,Toronto Maple Leafs,80,25,48,7,0,57,.356,-1.02,-0.09,4th,Lost NHL Division Finals,D. Maloney,01/01/1985,0
TOR,http://www.hockey-reference.com/teams/TOR/1985.html,1984-85,NHL,Toronto Maple Leafs,80,20,52,8,0,48,.300,-1.36,-0.04,5th,,D. Maloney,01/01/1984,0
TOR,http://www.hockey-reference.com/teams/TOR/1984.html,1983-84,NHL,Toronto Maple Leafs,80,26,45,9,0,61,.381,-1.10,-0.05,5th,,M. Nykoluk,01/01/1983,0
TOR,http://www.hockey-reference.com/teams/TOR/1983.html,1982-83,NHL,Toronto Maple Leafs,80,28,40,12,0,68,.425,-0.46,0.00,3rd,Lost NHL Division Semi-Finals,M. Nykoluk,01/01/1982,0
TOR,http://www.hockey-reference.com/teams/TOR/1982.html,1981-82,NHL,Toronto Maple Leafs,80,20,44,16,0,56,.350,-1.08,-0.05,5th,,M. Nykoluk,01/01/1981,0
TOR,http://www.hockey-reference.com/teams/TOR/1981.html,1980-81,NHL,Toronto Maple Leafs,80,28,37,15,0,71,.444,-0.54,0.03,5th,Lost NHL Preliminary Round,J. Crozier,01/01/1980,0
TOR,http://www.hockey-reference.com/teams/TOR/1980.html,1979-80,NHL,Toronto Maple Leafs,80,35,40,5,0,75,.469,-0.27,0.01,4th,Lost NHL Preliminary Round,F. Smith,01/01/1979,0
TOR,http://www.hockey-reference.com/teams/TOR/1979.html,1978-79,NHL,Toronto Maple Leafs,80,34,33,13,0,81,.506,0.20,0.02,3rd,Lost NHL Quarter-Finals,R. Neilson,01/01/1978,0
TOR,http://www.hockey-reference.com/teams/TOR/1978.html,1977-78,NHL,Toronto Maple Leafs,80,41,29,10,0,92,.575,0.43,0.01,3rd,Lost NHL Semi-Finals,R. Neilson,01/01/1977,0
TOR,http://www.hockey-reference.com/teams/TOR/1977.html,1976-77,NHL,Toronto Maple Leafs,80,33,32,15,0,81,.506,0.23,0.03,3rd,Lost NHL Quarter-Finals,R. Kelly,01/01/1976,0
TOR,http://www.hockey-reference.com/teams/TOR/1976.html,1975-76,NHL,Toronto Maple Leafs,80,34,31,15,0,83,.519,0.27,0.04,3rd,Lost NHL Quarter-Finals,R. Kelly,01/01/1975,0
TOR,http://www.hockey-reference.com/teams/TOR/1975.html,1974-75,NHL,Toronto Maple Leafs,80,31,33,16,0,78,.488,-0.32,0.05,3rd,Lost NHL Quarter-Finals,R. Kelly,01/01/1974,0
TOR,http://www.hockey-reference.com/teams/TOR/1974.html,1973-74,NHL,Toronto Maple Leafs,78,35,27,16,0,86,.551,0.54,-0.03,4th,Lost NHL Quarter-Finals,R. Kelly,01/01/1973,0
TOR,http://www.hockey-reference.com/teams/TOR/1973.html,1972-73,NHL,Toronto Maple Leafs,78,27,41,10,0,64,.410,-0.38,0.03,6th,,J. McLellan,01/01/1972,0
TOR,http://www.hockey-reference.com/teams/TOR/1972.html,1971-72,NHL,Toronto Maple Leafs,78,33,31,14,0,80,.513,0.01,0.00,4th,Lost NHL Quarter-Finals,J. McLellan,01/01/1971,0
TOR,http://www.hockey-reference.com/teams/TOR/1971.html,1970-71,NHL,Toronto Maple Leafs,78,37,33,8,0,82,.526,0.44,-0.03,4th,Lost NHL Quarter-Finals,J. McLellan,01/01/1970,0
TOR,http://www.hockey-reference.com/teams/TOR/1970.html,1969-70,NHL,Toronto Maple Leafs,76,29,34,13,0,71,.467,-0.15,0.11,6th,,J. McLellan,01/01/1969,0
TOR,http://www.hockey-reference.com/teams/TOR/1969.html,1968-69,NHL,Toronto Maple Leafs,76,35,26,15,0,85,.559,0.29,0.06,4th,Lost NHL Quarter-Finals,P. Imlach,01/01/1968,0
TOR,http://www.hockey-reference.com/teams/TOR/1968.html,1967-68,NHL,Toronto Maple Leafs,74,33,31,10,0,76,.514,0.64,0.19,5th,,P. Imlach,01/01/1967,0
TOR,http://www.hockey-reference.com/teams/TOR/1967.html,1966-67,NHL,Toronto Maple Leafs,70,32,27,11,0,75,.536,-0.08,0.02,3rd,<strong>Won Stanley Cup Finals</strong>,P. Imlach,01/01/1966,1
TOR,http://www.hockey-reference.com/teams/TOR/1966.html,1965-66,NHL,Toronto Maple Leafs,70,34,25,11,0,79,.564,0.25,-0.05,3rd,Lost NHL Semi-Finals,P. Imlach,01/01/1965,0
TOR,http://www.hockey-reference.com/teams/TOR/1965.html,1964-65,NHL,Toronto Maple Leafs,70,30,26,14,0,74,.529,0.37,-0.07,4th,Lost NHL Semi-Finals,P. Imlach,01/01/1964,0
TOR,http://www.hockey-reference.com/teams/TOR/1964.html,1963-64,NHL,Toronto Maple Leafs,70,33,25,12,0,78,.557,0.24,-0.05,3rd,<strong>Won Stanley Cup Finals</strong>,P. Imlach,01/01/1963,1
TOR,http://www.hockey-reference.com/teams/TOR/1963.html,1962-63,NHL,Toronto Maple Leafs,70,35,23,12,0,82,.586,0.49,-0.10,1st,<strong>Won Stanley Cup Finals</strong>,P. Imlach,01/01/1962,1
TOR,http://www.hockey-reference.com/teams/TOR/1962.html,1961-62,NHL,Toronto Maple Leafs,70,37,22,11,0,85,.607,0.62,-0.12,2nd,<strong>Won Stanley Cup Finals</strong>,P. Imlach,01/01/1961,1
TOR,http://www.hockey-reference.com/teams/TOR/1961.html,1960-61,NHL,Toronto Maple Leafs,70,39,19,12,0,90,.643,0.69,-0.14,2nd,Lost NHL Semi-Finals,P. Imlach,01/01/1960,0
TOR,http://www.hockey-reference.com/teams/TOR/1960.html,1959-60,NHL,Toronto Maple Leafs,70,35,26,9,0,79,.564,0.05,-0.01,2nd,Lost Stanley Cup Finals,P. Imlach,01/01/1959,0
TOR,http://www.hockey-reference.com/teams/TOR/1959.html,1958-59,NHL,Toronto Maple Leafs,70,27,32,11,0,65,.464,-0.14,0.03,4th,Lost Stanley Cup Finals,B. Reay,01/01/1958,0
TOR,http://www.hockey-reference.com/teams/TOR/1958.html,1957-58,NHL,Toronto Maple Leafs,70,21,38,11,0,53,.379,-0.41,0.08,6th,,B. Reay,01/01/1957,0
TOR,http://www.hockey-reference.com/teams/TOR/1957.html,1956-57,NHL,Toronto Maple Leafs,70,21,34,15,0,57,.407,-0.21,0.04,5th,,H. Meeker,01/01/1956,0
TOR,http://www.hockey-reference.com/teams/TOR/1956.html,1955-56,NHL,Toronto Maple Leafs,70,24,33,13,0,61,.436,-0.33,0.07,4th,Lost NHL Semi-Finals,K. Clancy,01/01/1955,0
TOR,http://www.hockey-reference.com/teams/TOR/1955.html,1954-55,NHL,Toronto Maple Leafs,70,24,24,22,0,70,.500,0.14,-0.03,3rd,Lost NHL Semi-Finals,K. Clancy,01/01/1954,0
TOR,http://www.hockey-reference.com/teams/TOR/1954.html,1953-54,NHL,Toronto Maple Leafs,70,32,24,14,0,78,.557,0.25,-0.05,3rd,Lost NHL Semi-Finals,K. Clancy,01/01/1953,0
TOR,http://www.hockey-reference.com/teams/TOR/1953.html,1952-53,NHL,Toronto Maple Leafs,70,27,30,13,0,67,.479,-0.13,0.03,5th,,J. Primeau,01/01/1952,0
TOR,http://www.hockey-reference.com/teams/TOR/1952.html,1951-52,NHL,Toronto Maple Leafs,70,29,25,16,0,74,.529,0.13,-0.03,3rd,Lost NHL Semi-Finals,J. Primeau,01/01/1951,0
TOR,http://www.hockey-reference.com/teams/TOR/1951.html,1950-51,NHL,Toronto Maple Leafs,70,41,16,13,0,95,.679,0.88,-0.18,2nd,<strong>Won Stanley Cup Finals</strong>,J. Primeau,01/01/1950,1
TOR,http://www.hockey-reference.com/teams/TOR/1950.html,1949-50,NHL,Toronto Maple Leafs,70,31,27,12,0,74,.529,0.04,-0.01,3rd,Lost NHL Semi-Finals,H. Day,01/01/1949,0
TOR,http://www.hockey-reference.com/teams/TOR/1949.html,1948-49,NHL,Toronto Maple Leafs,60,22,25,13,0,57,.475,-0.19,0.04,4th,<strong>Won Stanley Cup Finals</strong>,H. Day,01/01/1948,1
TOR,http://www.hockey-reference.com/teams/TOR/1948.html,1947-48,NHL,Toronto Maple Leafs,60,32,15,13,0,77,.642,0.54,-0.11,1st,<strong>Won Stanley Cup Finals</strong>,H. Day,01/01/1947,1
TOR,http://www.hockey-reference.com/teams/TOR/1947.html,1946-47,NHL,Toronto Maple Leafs,60,31,19,10,0,72,.600,0.51,-0.10,2nd,<strong>Won Stanley Cup Finals</strong>,H. Day,01/01/1946,1
TOR,http://www.hockey-reference.com/teams/TOR/1946.html,1945-46,NHL,Toronto Maple Leafs,50,19,24,7,0,45,.450,-0.18,0.04,5th,,H. Day,01/01/1945,0
TOR,http://www.hockey-reference.com/teams/TOR/1945.html,1944-45,NHL,Toronto Maple Leafs,50,24,22,4,0,52,.520,0.37,-0.07,3rd,<strong>Won Stanley Cup Finals</strong>,H. Day,01/01/1944,1
TOR,http://www.hockey-reference.com/teams/TOR/1944.html,1943-44,NHL,Toronto Maple Leafs,50,23,23,4,0,50,.500,0.67,-0.13,3rd,Lost NHL Semi-Finals,H. Day,01/01/1943,0
TOR,http://www.hockey-reference.com/teams/TOR/1943.html,1942-43,NHL,Toronto Maple Leafs,50,22,19,9,0,53,.530,0.65,-0.13,3rd,Lost NHL Semi-Finals,H. Day,01/01/1942,0
TOR,http://www.hockey-reference.com/teams/TOR/1942.html,1941-42,NHL,Toronto Maple Leafs,48,27,18,3,0,57,.594,0.39,-0.07,2nd,<strong>Won Stanley Cup Finals</strong>,H. Day,01/01/1941,1
TOR,http://www.hockey-reference.com/teams/TOR/1941.html,1940-41,NHL,Toronto Maple Leafs,48,28,14,6,0,62,.646,0.82,-0.14,2nd,Lost NHL Semi-Finals,H. Day,01/01/1940,0
TOR,http://www.hockey-reference.com/teams/TOR/1940.html,1939-40,NHL,Toronto Maple Leafs,48,25,17,6,0,56,.583,0.43,-0.07,3rd,Lost Stanley Cup Finals,D. Irvin,01/01/1939,0
TOR,http://www.hockey-reference.com/teams/TOR/1939.html,1938-39,NHL,Toronto Maple Leafs,48,19,20,9,0,47,.490,0.13,-0.02,3rd,Lost Stanley Cup Finals,D. Irvin,01/01/1938,0
TOR,http://www.hockey-reference.com/teams/TOR/1938.html,1937-38,NHL,Toronto Maple Leafs,48,24,15,9,0,57,.594,0.41,-0.09,1st,Lost Stanley Cup Finals,D. Irvin,01/01/1937,0
TOR,http://www.hockey-reference.com/teams/TOR/1937.html,1936-37,NHL,Toronto Maple Leafs,48,22,21,5,0,49,.510,0.06,-0.02,3rd,Lost NHL Quarter-Finals,D. Irvin,01/01/1936,0
TOR,http://www.hockey-reference.com/teams/TOR/1936.html,1935-36,NHL,Toronto Maple Leafs,48,23,19,6,0,52,.542,0.34,-0.08,2nd,Lost Stanley Cup Finals,D. Irvin,01/01/1935,0
TOR,http://www.hockey-reference.com/teams/TOR/1935.html,1934-35,NHL,Toronto Maple Leafs,48,30,14,4,0,64,.667,0.85,-0.11,1st,Lost Stanley Cup Finals,D. Irvin,01/01/1934,0
TOR,http://www.hockey-reference.com/teams/TOR/1934.html,1933-34,NHL,Toronto Maple Leafs,48,26,13,9,0,61,.635,1.02,-0.13,1st,Lost NHL Semi-Finals,D. Irvin,01/01/1933,0
TOR,http://www.hockey-reference.com/teams/TOR/1933.html,1932-33,NHL,Toronto Maple Leafs,48,24,18,6,0,54,.563,0.15,-0.02,1st,Lost Stanley Cup Finals,D. Irvin,01/01/1932,0
TOR,http://www.hockey-reference.com/teams/TOR/1932.html,1931-32,NHL,Toronto Maple Leafs,48,23,18,7,0,53,.552,0.50,-0.08,2nd,<strong>Won Stanley Cup Finals</strong>,A. Duncan,01/01/1931,1
TOR,http://www.hockey-reference.com/teams/TOR/1931.html,1930-31,NHL,Toronto Maple Leafs,44,22,13,9,0,53,.602,0.39,-0.04,2nd,Lost NHL Quarter-Finals,C. Smythe,01/01/1930,0
TOR,http://www.hockey-reference.com/teams/TOR/1930.html,1929-30,NHL,Toronto Maple Leafs,44,17,21,6,0,40,.455,-0.14,0.04,4th,,C. Smythe,01/01/1929,0
TOR,http://www.hockey-reference.com/teams/TOR/1929.html,1928-29,NHL,Toronto Maple Leafs,44,21,18,5,0,47,.534,0.35,-0.01,3rd,Lost NHL Semi-Finals,C. Smythe,01/01/1928,0
TOR,http://www.hockey-reference.com/teams/TOR/1928.html,1927-28,NHL,Toronto Maple Leafs,44,18,18,8,0,44,.500,0.06,0.04,4th,,C. Smythe,01/01/1927,0
TOR,http://www.hockey-reference.com/teams/TOR/1927.html,1926-27,NHL,Toronto Maple Leafs,44,15,24,5,0,35,.398,-0.27,0.07,5th,,C. Querrie,01/01/1926,0
TOR,http://www.hockey-reference.com/teams/TRS/1926.html,1925-26,NHL,Toronto St. Patricks,36,12,21,3,0,27,.375,-0.53,0.09,6th,,E. Powers,01/01/1925,0
TOR,http://www.hockey-reference.com/teams/TRS/1925.html,1924-25,NHL,Toronto St. Patricks,30,19,11,0,0,38,.633,0.17,-0.03,2nd,Lost NHL Semi-Finals,E. Powers,01/01/1924,0
TOR,http://www.hockey-reference.com/teams/TRS/1924.html,1923-24,NHL,Toronto St. Patricks,24,10,14,0,0,20,.417,-0.81,0.27,3rd,,C. Querrie,01/01/1923,0
TOR,http://www.hockey-reference.com/teams/TRS/1923.html,1922-23,NHL,Toronto St. Patricks,24,13,10,1,0,27,.563,-0.19,0.06,3rd,,G. O'Donoghue,01/01/1922,0
